ticket_id,client_id,flight_id,class,luggage_weight,price
62252,9327,1657,2,27.7,593.1
62253,7477,1662,2,14.46,3191.85
62254,7292,598,1,23.41,485.64
62255,1916,865,0,16.07,343.8
62256,7823,214,2,38.14,4568.4
62257,5047,386,1,17.05,3554.64
62258,979,1842,2,10.36,400.95
62259,8509,577,2,31.44,3103.65
62260,5203,732,2,20.7,615.6
62261,4412,1562,0,2.21,143.7
62262,5460,453,2,13.7,533.25
62263,4702,922,1,8.75,152.64
62264,9665,1164,1,8.1,492.48
62265,6970,1287,1,17.32,2235.96
62266,9421,1887,0,18.58,2679.9
62267,2689,662,1,30.94,2789.64
62268,9952,1348,2,22.17,3980.7
62269,8603,660,0,34.03,1753.5
62270,4219,1926,1,36.3,2553.48
62271,3423,1057,2,21.03,4378.5
62272,266,293,0,39.41,2256.6
62273,3443,392,0,27.62,103.2
62274,4242,551,2,6.76,615.6
62275,9608,84,1,27.98,2468.52
62276,7538,1549,0,1.57,395.4
62277,892,1769,2,34.83,154.8
62278,8980,1450,1,37.96,3365.64
62279,576,64,1,2.08,2290.32
62280,8695,728,0,32.15,1998.0
62281,8894,1383,0,11.06,435.3
62282,1915,1032,0,27.18,1863.3
62283,9085,1906,0,33.15,3259.2
62284,8885,856,0,6.61,287.7
62285,6671,416,2,9.43,116.55
62286,1747,578,2,0.94,2997.0
62287,3462,314,1,34.75,3502.8
62288,121,1369,2,9.16,607.05
62289,2381,1229,1,32.39,316.44
62290,7664,1077,1,30.43,3447.36
62291,2702,309,2,13.06,652.95
62292,4781,41,0,5.94,143.7
62293,1173,1937,1,34.28,426.6
62294,614,646,2,0.54,2862.9
62295,9634,103,2,16.0,4378.5
62296,4635,384,0,18.17,1753.5
62297,7281,204,2,17.51,233.1
62298,9390,1984,1,29.77,316.44
62299,9291,1765,2,29.99,4019.85
62300,3397,1938,1,28.91,93.24
62301,4258,1630,2,7.87,3400.2
62302,8601,1003,2,35.26,4207.05
62303,44,1627,2,6.53,3088.8
62304,4527,1432,2,31.49,4207.05
62305,2795,263,0,35.68,404.7
62306,9948,1672,0,17.63,404.7
62307,6790,117,0,12.3,2653.8
62308,3249,787,2,37.62,515.7
62309,8943,409,2,12.27,2794.95
62310,9926,62,2,8.07,652.95
62311,7622,1481,1,38.94,3215.88
62312,3405,1047,1,18.32,167.04
62313,281,772,2,1.43,190.8
62314,797,118,1,31.58,2471.04
62315,8638,592,2,6.65,3867.75
62316,457,1992,1,34.08,522.36
62317,3090,1698,1,29.86,3554.64
62318,8894,239,0,27.76,2256.6
62319,2355,1831,1,2.61,381.24
62320,9171,779,2,22.54,3088.8
62321,5964,1660,0,3.7,155.4
62322,3412,1007,2,10.42,652.95
62323,3473,1353,1,11.01,316.44
62324,9054,894,2,18.07,400.95
62325,3007,1961,0,26.0,2069.1
62326,8386,323,1,28.8,2471.04
62327,6334,1962,1,35.72,2008.08
62328,5138,1557,2,34.32,4207.05
62329,9903,1853,2,18.72,615.6
62330,8243,175,0,9.76,2256.6
62331,3617,1127,1,17.39,172.44
62332,3171,217,1,26.59,412.56
62333,2953,1760,1,6.61,485.64
62334,7820,1582,0,1.02,103.2
62335,3964,1353,0,21.38,263.7
62336,1289,1798,1,7.8,3654.72
62337,8562,1800,0,9.03,287.7
62338,3612,206,1,6.06,265.32
62339,9591,62,0,3.13,435.3
62340,7885,936,2,12.39,533.25
62341,9739,1549,2,4.89,593.1
62342,5843,1136,0,9.5,410.4
62343,7238,1038,0,14.48,1863.3
62344,9386,1420,1,6.08,2482.92
62345,7963,1741,1,24.52,2720.16
62346,6414,315,0,20.9,155.4
62347,3288,1629,0,29.91,355.5
62348,395,1279,1,38.23,2553.48
62349,999,384,2,22.49,2630.25
62350,8633,188,2,9.25,2877.3
62351,85,1409,2,23.53,515.7
62352,865,93,0,0.4,267.3
62353,9587,1238,1,31.43,3654.72
62354,4825,1488,1,26.03,492.48
62355,8931,214,2,0.44,4568.4
62356,8273,935,1,22.53,2104.2
62357,8454,1294,0,37.83,1863.3
62358,6079,1028,0,28.22,395.4
62359,9368,1942,0,6.78,139.2
62360,1412,398,2,34.43,4019.85
62361,1048,1772,1,7.26,412.56
62362,1514,1422,2,26.09,4568.4
62363,4301,1058,1,38.68,345.24
62364,1802,1034,0,38.78,2919.0
62365,9700,20,2,17.31,3088.8
62366,6938,1001,2,37.53,4207.05
62367,3178,625,2,36.97,208.8
62368,8631,1067,2,37.55,190.8
62369,188,1935,1,18.72,345.24
62370,583,894,0,36.88,267.3
62371,4542,1107,0,18.47,3259.2
62372,7897,220,2,12.97,3487.05
62373,9301,388,2,18.34,3867.75
62374,1865,31,2,26.97,4568.4
62375,8664,1333,1,24.31,2235.96
62376,6289,519,1,12.47,186.48
62377,4811,1871,1,23.04,2707.92
62378,7053,1124,2,25.91,4378.5
62379,4559,299,1,7.36,3447.36
62380,771,1528,0,31.74,155.4
62381,5984,1141,1,29.25,2468.52
62382,7510,1013,0,8.5,355.5
62383,9943,473,2,23.77,3980.7
62384,464,533,1,14.73,2468.52
62385,9200,244,0,32.82,363.6
62386,668,1097,0,10.06,435.3
62387,9274,69,0,3.55,331.5
62388,870,1855,1,8.08,3184.56
62389,612,1533,2,22.27,4443.3
62390,345,44,2,33.48,287.55
62391,4434,692,2,20.6,497.25
62392,7412,1525,2,13.63,4309.2
62393,8568,1669,0,29.43,2679.9
62394,6112,1464,2,0.86,3085.65
62395,8389,717,0,32.58,3045.6
62396,377,1558,1,24.49,492.48
62397,3160,1088,0,33.64,1918.2
62398,1793,529,0,37.79,2059.2
62399,3964,2,0,0.13,267.3
62400,5803,70,2,34.82,652.95
62401,4118,1675,0,28.35,221.1
62402,1595,530,1,22.51,436.32
62403,6732,1446,2,27.18,3867.75
62404,2825,723,1,26.35,93.24
62405,6495,1950,2,25.17,4443.3
62406,6566,910,2,0.81,400.95
62407,9425,1602,1,9.36,123.84
62408,4063,1624,0,36.63,2069.1
62409,3452,983,2,36.62,2630.25
62410,1520,1784,2,20.8,652.95
62411,7041,564,2,15.4,3384.9
62412,4771,1454,2,7.39,116.55
62413,99,1109,1,0.76,516.24
62414,3592,442,1,23.13,2235.96
62415,9466,1964,1,22.31,3502.8
62416,7018,534,2,39.33,190.8
62417,6442,575,1,3.28,230.04
62418,6479,1983,1,26.01,2720.16
62419,7963,1102,0,33.25,363.6
62420,1092,1177,2,31.13,190.8
62421,3146,1676,2,4.65,4568.4
62422,6934,385,0,17.31,1998.0
62423,4157,309,0,26.58,435.3
62424,3349,1151,1,39.93,522.36
62425,5706,337,0,25.68,363.6
62426,1344,1932,2,7.86,2510.1
62427,7243,1853,1,2.45,492.48
62428,8432,251,1,7.2,2510.64
62429,4739,165,1,16.45,2471.04
62430,2775,1435,0,26.74,430.2
62431,2744,1545,2,28.55,3088.8
62432,3447,39,1,12.56,412.56
62433,9646,171,2,17.41,3103.65
62434,6713,199,0,21.23,155.4
62435,7956,875,2,8.84,593.1
62436,6287,1402,1,24.82,516.24
62437,3181,68,2,29.27,419.85
62438,8289,488,0,19.09,404.7
62439,5421,1862,1,8.87,3911.04
62440,2976,763,2,21.54,395.55
62441,8374,1320,1,1.13,2397.6
62442,7311,1814,1,19.73,516.24
62443,384,1830,0,39.9,143.7
62444,506,1596,1,3.55,3554.64
62445,9172,594,1,3.93,2301.84
62446,4198,1588,1,12.69,2290.32
62447,8767,1333,2,31.11,2794.95
62448,9204,629,0,22.65,221.1
62449,7267,1718,0,24.65,139.2
62450,9797,1745,1,17.08,2290.32
62451,3252,1201,2,8.95,2510.1
62452,9532,572,0,19.53,2092.2
62453,6596,637,1,36.99,152.64
62454,8367,1114,2,25.34,190.8
62455,2936,59,0,5.25,1753.5
62456,3679,226,0,18.08,2679.9
62457,4418,1192,1,14.08,152.64
62458,4416,1239,1,37.61,3447.36
62459,867,131,0,15.65,155.4
62460,5122,1365,2,37.48,3980.7
62461,1720,85,0,27.14,2578.5
62462,9642,928,2,7.66,4309.2
62463,9835,1666,2,7.69,3980.7
62464,6189,1482,1,30.79,2468.52
62465,2320,997,2,8.94,497.25
62466,7712,1472,2,6.79,2862.9
62467,2693,1965,1,3.9,2468.52
62468,2200,1216,0,36.25,127.2
62469,7642,1049,1,0.78,2789.64
62470,4773,778,2,3.91,2510.1
62471,8634,1728,0,16.05,2092.2
62472,2881,1326,1,14.12,2301.84
62473,7783,243,2,36.77,3088.8
62474,1150,896,0,31.11,3045.6
62475,7217,72,0,15.15,410.4
62476,1779,849,0,21.35,1998.0
62477,5206,1331,1,22.11,3215.88
62478,1130,591,0,35.1,2059.2
62479,2986,1753,2,1.06,4568.4
62480,1856,1853,0,20.0,410.4
62481,766,1441,0,7.54,410.4
62482,4116,37,0,30.18,279.9
62483,6612,1347,2,3.22,3103.65
62484,2499,1330,1,24.34,436.32
62485,9448,979,0,20.84,1863.3
62486,8429,124,1,5.22,2235.96
62487,3444,221,1,20.49,335.88
62488,8961,341,2,7.4,545.4
62489,4747,1925,0,19.38,395.4
62490,9615,436,1,13.29,93.24
62491,2390,731,1,30.22,3215.88
62492,9069,325,1,30.91,2553.48
62493,8718,1447,2,32.7,3138.3
62494,7796,1997,1,28.16,2104.2
62495,1564,1575,0,35.87,1908.6
62496,8644,1061,1,20.64,474.48
62497,4616,1399,0,22.76,435.3
62498,601,1768,0,24.44,143.7
62499,5396,175,0,39.12,2256.6
62500,303,76,1,18.47,230.04
62501,8981,1259,2,22.82,2630.25
62502,9311,535,1,20.46,316.44
62503,6597,1231,2,1.14,3384.9
62504,9582,839,1,18.66,436.32
62505,7893,1172,0,4.88,221.1
62506,3753,1122,2,36.8,3980.7
62507,6358,26,0,24.9,2919.0
62508,6505,1839,2,12.4,331.65
62509,1880,922,0,22.39,127.2
62510,4669,890,1,37.33,186.48
62511,3734,1369,1,28.95,485.64
62512,6734,903,2,34.16,3088.8
62513,3684,1694,2,27.69,593.1
62514,9404,1457,2,7.89,533.25
62515,8336,458,1,39.18,2707.92
62516,5181,1873,0,12.86,2069.1
62517,8106,1334,1,10.41,2468.52
62518,8428,143,2,9.71,3867.75
62519,4228,613,1,30.11,320.76
62520,2467,260,1,16.82,522.36
62521,3457,173,1,21.44,397.8
62522,1002,13,2,22.04,2997.0
62523,1373,340,2,38.22,2510.1
62524,397,1031,0,6.45,287.7
62525,4878,1772,2,23.09,515.7
62526,6914,763,1,2.45,316.44
62527,5324,1009,0,18.77,2919.0
62528,915,1091,1,24.69,2468.52
62529,8905,1612,0,14.98,331.5
62530,6915,901,2,30.94,2510.1
62531,7717,682,2,12.72,607.05
62532,4777,600,0,5.96,363.6
62533,3305,1542,0,11.9,317.7
62534,9714,598,1,5.66,485.64
62535,8956,1077,2,9.89,4309.2
62536,4254,319,1,20.45,152.64
62537,6253,870,2,26.75,4888.8
62538,3296,251,2,27.52,3138.3
62539,8102,657,0,25.48,2962.2
62540,2079,918,0,4.13,2919.0
62541,2219,154,1,35.79,474.48
62542,6829,989,1,30.84,3554.64
62543,5872,1841,1,29.7,522.36
62544,3311,474,1,30.05,2290.32
62545,1011,1189,2,5.76,2630.25
62546,7171,527,2,20.89,395.55
62547,2752,609,1,16.41,167.04
62548,9738,1432,0,26.61,2804.7
62549,9920,827,1,14.61,2468.52
62550,2327,1151,0,31.06,435.3
62551,9160,472,1,5.98,474.48
62552,4670,1631,1,2.31,522.36
62553,7540,1411,0,23.94,1673.4
62554,8473,1790,1,0.85,3094.2
62555,1317,1868,0,8.35,355.5
62556,5286,241,2,18.01,4207.05
62557,3628,1372,2,27.41,3103.65
62558,7890,482,0,6.09,3045.6
62559,7176,1679,2,25.06,2630.25
62560,4408,922,0,16.91,127.2
62561,6315,1084,1,0.1,3215.88
62562,6578,763,1,6.05,316.44
62563,8327,794,0,6.25,2324.7
62564,8153,1853,0,37.95,410.4
62565,4944,199,2,16.25,233.1
62566,2273,1,0,5.69,155.4
62567,2303,646,2,24.12,2862.9
62568,7141,1272,2,4.0,2630.25
62569,5973,1836,0,35.19,103.2
62570,9408,127,1,1.98,2471.04
62571,3373,1130,0,31.44,191.7
62572,726,763,2,20.75,395.55
62573,5532,902,0,39.11,435.3
62574,7331,166,1,23.28,2471.04
62575,616,729,2,4.7,2877.3
62576,9042,1971,0,18.79,267.3
62577,4550,1489,2,11.33,4568.4
62578,7089,1352,0,33.54,2578.5
62579,433,88,2,23.74,3103.65
62580,4818,683,1,0.31,2482.92
62581,4332,936,1,33.95,426.6
62582,8422,890,1,13.78,186.48
62583,623,1726,1,35.13,516.24
62584,7054,282,0,13.19,395.4
62585,3524,485,0,9.46,395.4
62586,7929,105,1,25.6,2510.64
62587,2102,456,0,30.43,410.4
62588,8240,1834,0,10.98,2962.2
62589,5063,320,2,31.12,3088.8
62590,8917,754,1,6.58,516.24
62591,8863,546,2,10.3,4443.3
62592,2477,1693,0,13.25,331.5
62593,7330,1135,2,8.82,154.8
62594,7834,699,2,10.7,615.6
62595,5714,1267,1,19.79,381.24
62596,5400,522,1,21.45,93.24
62597,573,906,2,36.16,116.55
62598,9314,1463,1,39.09,397.8
62599,7342,496,1,31.93,2301.84
62600,8327,739,1,30.13,152.64
62601,1829,465,0,14.23,279.9
62602,4885,904,2,25.8,3138.3
62603,5274,1405,2,25.56,497.25
62604,4730,155,1,27.07,492.48
62605,9290,175,0,14.58,2256.6
62606,2550,119,2,26.23,2997.0
62607,9157,1658,2,23.81,331.65
62608,9795,600,1,6.21,436.32
62609,9763,148,0,1.36,2057.1
62610,1868,1238,0,21.6,3045.6
62611,5680,1315,0,11.32,1673.4
62612,7771,1016,0,2.71,2962.2
62613,9256,1226,0,10.58,103.2
62614,4006,393,1,21.52,2397.6
62615,7713,55,2,3.2,3384.9
62616,7341,1633,1,1.26,123.84
62617,4048,1003,0,21.86,2804.7
62618,1959,553,2,25.39,533.25
62619,89,17,1,26.22,2789.64
62620,9698,1536,2,18.92,533.25
62621,8779,44,0,38.57,191.7
62622,2303,1062,0,0.47,1998.0
62623,702,1030,1,18.8,3215.88
62624,4273,1668,2,9.85,2630.25
62625,2573,178,2,18.69,4378.5
62626,3976,758,1,26.6,2397.6
62627,4119,790,2,12.48,3487.05
62628,318,222,1,35.47,397.8
62629,6305,690,1,11.9,2397.6
62630,46,581,1,6.09,3502.8
62631,5023,199,0,22.64,155.4
62632,2484,1791,1,15.59,2707.92
62633,4486,1724,0,36.43,221.1
62634,2366,1643,1,3.54,2301.84
62635,6314,1967,0,36.18,287.7
62636,6033,1843,2,22.01,2630.25
62637,6944,1762,1,31.76,3365.64
62638,3869,78,2,0.37,215.55
62639,4088,1383,1,23.65,522.36
62640,8082,359,0,2.5,2804.7
62641,925,1450,1,16.31,3365.64
62642,7643,1407,0,29.69,155.4
62643,3221,666,2,30.97,419.85
62644,4243,1390,1,15.64,522.36
62645,3237,824,2,12.22,4309.2
62646,5066,652,1,32.43,2553.48
62647,4799,1642,0,0.6,363.6
62648,2842,313,0,2.05,143.7
62649,672,276,2,3.65,3138.3
62650,5700,1951,2,32.63,431.55
62651,2790,1562,2,24.65,215.55
62652,6353,1872,0,15.71,3259.2
62653,6070,1008,1,0.26,152.64
62654,6939,1887,0,39.83,2679.9
62655,8281,1415,0,24.7,2069.1
62656,1628,413,2,28.15,116.55
62657,6805,216,2,5.04,615.6
62658,9113,741,1,16.54,2707.92
62659,4383,19,0,35.83,2057.1
62660,7395,262,2,27.9,287.55
62661,3532,635,0,31.48,1998.0
62662,6721,1589,1,19.36,3654.72
62663,4676,1114,2,27.73,190.8
62664,1850,631,0,4.0,2057.1
62665,8204,1325,2,23.96,652.95
62666,5290,747,2,6.63,3088.8
62667,6442,1117,0,20.68,1753.5
62668,59,678,2,31.52,545.4
62669,4431,1207,0,26.15,343.8
62670,1904,1353,0,6.25,263.7
62671,6431,1101,0,31.93,2069.1
62672,9199,1741,2,8.9,3400.2
62673,2439,1417,2,22.36,4309.2
62674,7996,1966,1,16.98,397.8
62675,6857,51,1,15.99,3654.72
62676,2814,227,1,25.22,2789.64
62677,8259,1132,1,35.63,3447.36
62678,2033,210,0,4.29,1863.3
62679,3164,484,1,13.22,2482.92
62680,3147,78,0,0.41,143.7
62681,1775,698,1,7.66,2510.64
62682,5823,871,2,21.66,331.65
62683,9336,252,0,14.02,287.7
62684,9420,1648,1,37.46,2471.04
62685,5874,28,1,32.7,2290.32
62686,2333,773,2,38.29,154.8
62687,4812,1588,0,19.75,1908.6
62688,2656,1478,1,30.09,2789.64
62689,7217,1025,2,36.48,4568.4
62690,1144,1,2,39.11,233.1
62691,6070,1192,2,16.69,190.8
62692,8471,943,0,9.21,3259.2
62693,1529,75,1,3.78,2468.52
62694,7470,570,2,37.78,4568.4
62695,7337,40,1,22.01,2104.2
62696,1176,1761,1,29.72,2104.2
62697,9978,1802,2,29.12,419.85
62698,2488,87,1,6.61,474.48
62699,9208,330,2,10.48,607.05
62700,7622,1291,2,28.45,287.55
62701,189,80,0,37.23,155.4
62702,80,999,0,6.66,2057.1
62703,8702,97,1,2.55,3654.72
62704,9931,1410,1,30.3,2789.64
62705,1106,1120,2,13.5,3400.2
62706,4165,569,1,36.06,123.84
62707,2215,1183,1,13.95,3502.8
62708,2342,649,2,18.77,3103.65
62709,1771,693,2,12.73,3103.65
62710,531,1261,2,25.07,3384.9
62711,3052,1721,0,25.9,435.3
62712,4294,1789,1,39.49,2397.6
62713,5710,1261,2,38.1,3384.9
62714,5246,1971,1,34.79,320.76
62715,130,928,1,3.82,3447.36
62716,6439,202,1,8.11,3365.64
62717,197,176,0,33.48,2653.8
62718,6681,1788,0,5.08,3259.2
62719,2315,1502,0,23.13,221.1
62720,6942,310,1,12.05,522.36
62721,4982,455,0,6.57,2653.8
62722,4375,1641,1,22.9,3184.56
62723,4451,904,1,12.83,2510.64
62724,3364,663,2,18.82,4019.85
62725,7432,1928,0,32.92,3259.2
62726,5859,373,0,38.8,435.3
62727,975,1136,0,13.71,410.4
62728,268,1219,1,39.06,2235.96
62729,4373,1873,0,24.31,2069.1
62730,3927,1242,1,17.47,426.6
62731,5376,1868,2,23.87,533.25
62732,5666,829,0,34.07,2092.2
62733,9884,1647,0,11.06,2578.5
62734,711,1520,1,33.44,93.24
62735,8012,908,2,13.8,545.4
62736,3845,97,1,37.61,3654.72
62737,9901,672,2,34.88,400.95
62738,9704,1225,2,25.22,2877.3
62739,6206,743,1,16.91,2468.52
62740,4296,1738,0,6.04,2919.0
62741,7744,1953,2,24.26,2794.95
62742,5444,899,1,29.07,167.04
62743,7272,419,1,15.49,492.48
62744,6567,1142,1,11.16,3554.64
62745,7992,998,1,7.39,516.24
62746,8298,931,2,37.17,419.85
62747,5552,286,0,9.59,343.8
62748,4251,1496,2,17.82,4019.85
62749,4100,1349,1,0.0,2471.04
62750,1986,1702,1,26.14,3911.04
62751,4041,1280,2,7.5,2877.3
62752,5437,417,2,18.43,3980.7
62753,8804,482,2,17.91,4568.4
62754,17,732,0,25.36,410.4
62755,919,367,1,39.83,316.44
62756,2973,1548,2,5.92,3088.8
62757,689,1671,0,24.82,363.6
62758,6150,1616,2,32.6,2794.95
62759,5036,1641,0,2.6,2653.8
62760,8738,1715,1,15.29,3654.72
62761,3719,885,1,38.8,3094.2
62762,971,400,2,7.29,515.7
62763,6322,843,0,14.07,2057.1
62764,6941,1145,2,21.68,2997.0
62765,1453,1901,0,5.93,279.9
62766,98,27,1,4.36,335.88
62767,9441,37,1,35.27,335.88
62768,9267,1341,0,6.01,2679.9
62769,9894,1615,2,25.91,215.55
62770,8059,1260,1,13.28,2397.6
62771,7935,16,0,7.31,103.2
62772,3339,1483,2,29.17,419.85
62773,2910,1926,0,0.61,2127.9
62774,5445,1326,2,17.19,2877.3
62775,8445,1697,0,30.79,2653.8
62776,1030,1740,0,28.46,2324.7
62777,3895,732,1,29.43,492.48
62778,4902,1268,1,13.93,2008.08
62779,7135,382,1,5.27,320.76
62780,4947,1804,0,31.1,1998.0
62781,3016,461,2,37.47,4019.85
62782,6123,1114,0,18.14,127.2
62783,6517,1542,0,29.05,317.7
62784,2649,1176,1,1.76,2471.04
62785,2292,1445,0,11.4,1753.5
62786,4834,1723,0,27.95,1863.3
62787,5169,1351,2,19.63,3980.7
62788,1965,43,2,9.39,4019.85
62789,3243,192,2,18.22,3103.65
62790,4256,1835,1,24.57,3094.2
62791,6991,154,0,30.26,395.4
62792,4370,1726,0,10.33,430.2
62793,2499,50,0,31.56,2324.7
62794,7646,1613,0,7.07,1918.2
62795,8998,611,0,38.19,2069.1
62796,7416,1162,1,36.74,2468.52
62797,5639,1001,1,7.37,3365.64
62798,6946,1965,0,24.92,2057.1
62799,7097,1308,1,14.63,265.32
62800,942,1055,0,15.76,2127.9
62801,9741,568,1,14.57,412.56
62802,5448,1151,1,25.06,522.36
62803,8830,266,0,39.09,2919.0
62804,5470,454,1,6.79,522.36
62805,4045,2,2,35.79,400.95
62806,5783,1045,2,12.97,215.55
62807,9095,507,1,27.1,3911.04
62808,389,447,2,1.27,3085.65
62809,3131,793,0,16.29,287.7
62810,599,393,2,7.65,2997.0
62811,7414,334,2,4.01,497.25
62812,6824,1546,0,9.94,267.3
62813,1916,628,2,38.85,3400.2
62814,7334,1641,0,16.67,2653.8
62815,441,1449,2,2.05,2862.9
62816,6141,92,0,14.64,2266.8
62817,6331,1249,2,7.99,2510.1
62818,8599,519,1,7.75,186.48
62819,6862,105,2,27.8,3138.3
62820,2984,702,2,16.8,2510.1
62821,3523,1902,0,28.99,1863.3
62822,9382,1606,0,21.83,139.2
62823,9748,461,0,37.71,2679.9
62824,7388,171,1,28.4,2482.92
62825,4185,114,1,19.61,397.8
62826,141,1097,2,28.1,652.95
62827,7566,870,0,12.33,3259.2
62828,2032,1218,1,15.8,316.44
62829,8454,1505,0,26.2,355.5
62830,1014,28,1,10.39,2290.32
62831,3777,896,0,13.03,3045.6
62832,6127,825,1,6.24,522.36
62833,4151,1440,0,9.05,1673.4
62834,136,1842,0,29.62,267.3
62835,1413,1114,2,5.23,190.8
62836,1532,380,2,6.88,233.1
62837,7139,1841,1,15.61,522.36
62838,319,419,1,31.56,492.48
62839,9546,1265,2,36.46,4443.3
62840,8490,48,2,19.53,4888.8
62841,2069,392,1,5.33,123.84
62842,7547,975,1,7.65,522.36
62843,6552,765,2,23.3,4378.5
62844,3676,820,1,39.69,397.8
62845,9353,1378,1,19.32,397.8
62846,7478,1801,2,8.37,215.55
62847,974,135,0,35.55,1998.0
62848,2381,638,2,14.3,3867.75
62849,9408,276,1,32.62,2510.64
62850,3806,1678,1,0.14,2720.16
62851,6907,1093,0,25.31,2092.2
62852,3187,1755,1,38.04,3554.64
62853,7916,1419,1,13.24,345.24
62854,8396,1527,2,17.66,4309.2
62855,1534,839,1,32.54,436.32
62856,9618,472,0,19.3,395.4
62857,4298,1232,0,36.76,363.6
62858,304,1220,2,18.82,3980.7
62859,7600,1608,1,34.29,3447.36
62860,4920,1198,0,21.69,1673.4
62861,2561,1793,0,36.16,1673.4
62862,7095,1922,1,29.08,345.24
62863,3961,1635,1,18.94,2789.64
62864,9844,1377,0,13.24,3045.6
62865,4374,553,1,6.88,426.6
62866,8490,1080,1,5.33,3365.64
62867,3245,1867,1,6.96,516.24
62868,1973,445,2,25.54,287.55
62869,932,1685,0,2.52,2069.1
62870,3270,1965,2,38.04,3085.65
62871,4312,135,0,28.56,1998.0
62872,540,1984,2,30.66,395.55
62873,4447,880,2,39.79,2862.9
62874,1202,38,0,14.97,1753.5
62875,4473,1409,2,12.61,515.7
62876,2813,1111,1,33.6,3654.72
62877,8931,547,1,3.1,186.48
62878,1519,1680,0,18.31,317.7
62879,8832,1747,0,25.4,2092.2
62880,897,1240,2,19.37,400.95
62881,765,474,0,24.44,1908.6
62882,8530,921,0,31.9,139.2
62883,8614,1842,1,6.4,320.76
62884,4543,783,0,36.25,2057.1
62885,9562,920,2,3.65,2877.3
62886,5100,1578,1,10.03,3654.72
62887,9003,768,0,1.44,143.7
62888,4087,148,0,14.41,2057.1
62889,4538,260,1,0.14,522.36
62890,5007,900,2,21.53,431.55
62891,1346,909,1,17.51,2235.96
62892,8203,108,0,31.31,1753.5
62893,6613,320,2,38.3,3088.8
62894,3052,1914,2,35.46,652.95
62895,5142,808,1,24.98,3554.64
62896,5377,1410,0,32.41,2324.7
62897,7912,1465,1,9.25,3365.64
62898,7287,363,0,28.16,343.8
62899,8299,1322,1,34.38,381.24
62900,1912,1843,2,4.83,2630.25
62901,4864,1901,2,20.98,419.85
62902,3148,1604,0,20.12,279.9
62903,6680,524,0,14.62,363.6
62904,4782,551,2,37.22,615.6
62905,4030,1183,0,37.62,2919.0
62906,2679,1045,2,7.28,215.55
62907,6983,1287,1,33.65,2235.96
62908,8113,903,2,39.92,3088.8
62909,7149,1380,2,2.61,645.3
62910,7249,1685,1,34.1,2482.92
62911,7715,1365,0,38.02,2653.8
62912,6802,1132,0,37.75,2872.8
62913,8780,1988,2,18.02,215.55
62914,3980,785,1,4.82,2707.92
62915,9136,1998,1,36.06,3215.88
62916,6464,1121,1,33.17,152.64
62917,7744,1012,0,34.68,1998.0
62918,5300,1582,1,21.51,123.84
62919,5961,744,1,29.28,93.24
62920,6079,422,1,35.47,3184.56
62921,4273,1653,0,38.53,2059.2
62922,4262,876,1,19.5,2290.32
62923,6575,573,1,27.42,492.48
62924,1159,1350,2,29.75,4378.5
62925,5949,1215,0,39.07,2962.2
62926,6953,1887,2,16.48,4019.85
62927,9832,398,2,32.86,4019.85
62928,5734,7,1,16.43,2301.84
62929,8004,332,1,25.63,2235.96
62930,4740,955,1,5.37,436.32
62931,8675,570,0,18.35,3045.6
62932,965,182,0,27.75,410.4
62933,7591,849,2,35.88,2997.0
62934,9020,1409,1,14.96,412.56
62935,9889,1277,0,13.27,2057.1
62936,5943,1831,0,21.0,317.7
62937,3077,1823,1,26.9,3654.72
62938,6924,1293,2,3.86,2862.9
62939,93,1948,1,13.77,2397.6
62940,2059,63,1,20.8,316.44
62941,1831,305,1,27.02,412.56
62942,9572,1005,0,22.79,430.2
62943,2870,1440,2,12.98,2510.1
62944,9875,807,1,38.93,485.64
62945,3883,1787,2,6.57,208.8
62946,1804,742,2,17.7,419.85
62947,3212,1328,1,16.06,474.48
62948,1476,339,0,32.0,331.5
62949,2649,1502,0,29.84,221.1
62950,5543,1250,0,39.37,2127.9
62951,1185,1460,2,0.37,3867.75
62952,7256,259,2,38.77,431.55
62953,7530,193,1,4.23,2008.08
62954,1242,1331,1,36.72,3215.88
62955,2616,431,2,18.31,116.55
62956,8033,1617,1,16.02,381.24
62957,971,414,0,33.13,2872.8
62958,7373,1537,2,20.39,3980.7
62959,8420,867,1,5.43,2301.84
62960,8713,1602,0,29.81,103.2
62961,3605,562,1,3.36,2290.32
62962,1880,1360,0,25.16,2127.9
62963,9067,858,1,2.04,2468.52
62964,8823,871,1,17.6,265.32
62965,6084,194,2,10.17,4378.5
62966,6498,1046,1,0.31,335.88
62967,4102,1723,1,22.79,2235.96
62968,9656,1397,1,11.42,152.64
62969,294,398,2,28.17,4019.85
62970,4445,1788,2,2.8,4888.8
62971,7925,833,1,25.62,474.48
62972,9487,161,2,38.44,154.8
62973,6950,204,0,12.35,155.4
62974,4351,580,1,29.7,2471.04
62975,3487,1062,0,2.85,1998.0
62976,7828,1869,1,31.71,2397.6
62977,6257,1500,1,17.28,3094.2
62978,5032,900,0,10.85,287.7
62979,187,891,2,1.89,3191.85
62980,4464,1505,2,18.91,533.25
62981,1126,317,2,21.62,515.7
62982,5821,316,1,23.31,2471.04
62983,9444,1053,2,39.29,4207.05
62984,8021,1816,2,11.29,431.55
62985,8379,1355,1,36.36,3502.8
62986,3682,114,0,4.41,331.5
62987,2594,1866,2,8.16,533.25
62988,6012,742,0,17.49,279.9
